simulation_id,generation,clone,clone_size,clone_fraction,average_fitness,average_age,average_passenger_mutations,driver_mutation_count,aggressiveness_score,aggressive
6,34,TP53|APC,12,1.2e-05,2.29683,35,2.0,2,1.73358,0
6,34,TP53|BRCA1,3,3e-06,2.19449,35,2.0,2,1.68752,0
6,34,TP53|EGFR,234,0.000234,2.39254,35,2.0,2,1.77669,0
6,34,TP53|KRAS,46,4.6e-05,3.26949,35,2.0,2,2.17128,0
6,34,TP53|PIK3CA,55,5.5e-05,2.42185,35,2.0,2,1.78984,0
6,34,TP53|PTEN,1,1e-06,2.48267,35,2.0,2,1.8172,0
6,35,APC,77,7.7e-05,1.47775,36,1.0,1,1.015,0
6,35,BRCA2,1,1e-06,1.41239,36,1.0,1,0.985575,0
6,35,EGFR,875,0.000875,1.53932,36,1.0,1,1.04287,0
6,35,Healthy,73139,0.073139,1.23146,36,0.00224231,0,0.569009,0
6,35,KRAS,3371,0.003371,1.66247,36,1.0,1,1.09879,0
6,35,PIK3CA,10825,0.010825,1.63094,36,1.00286,1,1.08638,0
6,35,PTEN,2003,0.002003,1.63639,36,1.0,1,1.08678,0
6,35,TP53,909197,0.909197,1.91325,36,1.00349,1,1.39315,0
6,35,TP53|APC,11,1.1e-05,2.2959,36,2.0,2,1.73316,0
6,35,TP53|BRCA1,3,3e-06,2.19359,36,2.0,2,1.68712,0
6,35,TP53|BRCA2,2,2e-06,2.19359,36,2.0,2,1.68712,0
6,35,TP53|EGFR,320,0.00032,2.39156,36,2.0,2,1.77627,0
6,35,TP53|KRAS,93,9.3e-05,3.26821,36,2.0,2,2.17071,0
6,35,TP53|PIK3CA,79,7.9e-05,2.4209,36,2.0,2,1.78942,0
6,35,TP53|PTEN,4,4e-06,2.48175,36,2.0,2,1.81679,0
6,36,APC,77,7.7e-05,1.47552,37,1.0,1,1.014,0
6,36,EGFR,783,0.000783,1.537,37,1.0,1,1.04181,0
6,36,Healthy,47987,0.047987,1.2296,37,0.00227145,0,0.563146,0
6,36,KRAS,2985,0.002985,1.65996,37,1.0,1,1.09758,0
6,36,PIK3CA,9481,0.009481,1.62864,37,1.00285,1,1.08507,0
6,36,PTEN,1809,0.001809,1.63415,37,1.0,1,1.08573,0
6,36,TP53,936172,0.936172,1.91247,37,1.00372,1,1.39822,0
6,36,TP53|APC,18,1.8e-05,2.29496,37,2.0,2,1.73274,0
6,36,TP53|BRCA1,5,5e-06,2.1927,37,2.0,2,1.68671,0
6,36,TP53|BRCA2,2,2e-06,2.1927,37,2.0,2,1.68671,0
6,36,TP53|EGFR,394,0.000394,2.39058,37,2.0,2,1.77584,0
6,36,TP53|KRAS,180,0.00018,3.26693,37,2.0,2,2.17015,0
6,36,TP53|PIK3CA,100,0.0001,2.41995,37,2.0,2,1.789,0
6,36,TP53|PTEN,7,7e-06,2.48082,37,2.0,2,1.81637,0
6,37,APC,67,6.7e-05,1.4733,38,1.0,1,1.013,0
6,37,EGFR,685,0.000685,1.53468,38,1.0,1,1.04075,0
6,37,Healthy,31612,0.031612,1.22775,38,0.00262559,0,0.559071,0
6,37,KRAS,2669,0.002669,1.65746,38,1.0,1,1.09639,0
6,37,PIK3CA,8254,0.008254,1.62633,38,1.00424,1,1.08393,0
6,37,PTEN,1594,0.001594,1.6319,38,1.0,1,1.08467,0
6,37,TP53,954153,0.954153,1.91169,38,1.00403,1,1.40149,0
6,37,TP53|APC,27,2.7e-05,2.29402,38,2.0,2,1.73232,0
6,37,TP53|BRCA1,7,7e-06,2.1918,38,2.0,2,1.68631,0
6,37,TP53|BRCA2,4,4e-06,2.1918,38,2.0,2,1.68631,0
6,37,TP53|EGFR,494,0.000494,2.38961,38,2.00202,2,1.77563,0
6,37,TP53|KRAS,287,0.000287,3.26565,38,2.0,2,2.1696,0
6,37,TP53|PIK3CA,134,0.000134,2.419,38,2.0,2,1.78858,0
6,37,TP53|PTEN,13,1.3e-05,2.47989,38,2.0,2,1.81595,0
6,38,APC,52,5.2e-05,1.47107,39,1.0,1,1.01199,0
6,38,EGFR,529,0.000529,1.53237,39,1.0,1,1.03967,0
6,38,Healthy,20467,0.020467,1.2259,39,0.00298041,0,0.556044,0
6,38,KRAS,2361,0.002361,1.65496,39,1.0,1,1.0952,0
6,38,PIK3CA,7153,0.007153,1.62403,39,1.00322,1,1.08257,0
6,38,PTEN,1388,0.001388,1.62966,39,1.0,1,1.08362,0
6,38,TP53,966693,0.966693,1.91091,39,1.00415,1,1.40366,0
6,38,TP53|APC,42,4.2e-05,2.29309,39,2.0,2,1.7319,0
6,38,TP53|BRCA1,12,1.2e-05,2.19091,39,2.0,2,1.68591,0
6,38,TP53|BRCA2,3,3e-06,2.19091,39,2.0,2,1.68591,0
6,38,TP53|EGFR,590,0.00059,2.38863,39,2.00169,2,1.77517,0
6,38,TP53|KRAS,517,0.000517,3.26437,39,2.0,2,2.16907,0
6,38,TP53|PIK3CA,170,0.00017,2.41805,39,2.0,2,1.78816,0
6,38,TP53|PTEN,23,2.3e-05,2.47897,39,2.0,2,1.81554,0
6,39,APC,43,4.3e-05,1.46886,40,1.0,1,1.01099,0
6,39,EGFR,440,0.00044,1.53006,40,1.0,1,1.03861,0
6,39,Healthy,13307,0.013307,1.22405,40,0.00165327,0,0.553647,0
6,39,KRAS,2141,0.002141,1.65246,40,1.0,1,1.09404,0
6,39,PIK3CA,6198,0.006198,1.62174,40,1.00339,1,1.08136,0
6,39,PTEN,1136,0.001136,1.62742,40,1.0,1,1.08257,0
6,39,TP53,974784,0.974784,1.91013,40,1.00439,1,1.40495,0
6,39,TP53|APC,59,5.9e-05,2.29215,40,2.0,2,1.73148,0
6,39,TP53|BRCA1,13,1.3e-05,2.19001,40,2.0,2,1.68551,0
6,39,TP53|BRCA2,4,4e-06,2.19001,40,2.0,2,1.68551,0
6,39,TP53|EGFR,742,0.000742,2.38766,40,2.00135,2,1.77473,0
6,39,TP53|KRAS,892,0.000892,3.26309,40,2.0,2,2.16857,0
6,39,TP53|PIK3CA,207,0.000207,2.4171,40,2.0,2,1.78774,0
6,39,TP53|PTEN,34,3.4e-05,2.47804,40,2.0,2,1.81513,0
6,40,APC,43,4.3e-05,1.46664,41,1.0,1,1.01,0
6,40,EGFR,347,0.000347,1.52775,41,1.0,1,1.03756,0
6,40,Healthy,8615,0.008615,1.2222,41,0.00139292,0,0.551852,0
6,40,KRAS,1879,0.001879,1.64997,41,1.0,1,1.09286,0
6,40,PIK3CA,5363,0.005363,1.61944,41,1.00298,1,1.08012,0
6,40,PTEN,970,0.00097,1.62518,41,1.0,1,1.08153,0
6,40,TP53,979896,0.979896,1.90935,41,1.00476,1,1.40566,0
6,40,TP53|APC,62,6.2e-05,2.29122,41,2.0,2,1.73106,0
6,40,TP53|BRCA1,17,1.7e-05,2.18912,41,2.0,2,1.68511,0
6,40,TP53|BRCA2,3,3e-06,2.18912,41,2.0,2,1.6851,0
6,40,TP53|EGFR,919,0.000919,2.38668,41,2.00109,2,1.7743,0
6,40,TP53|KRAS,1583,0.001583,3.26181,41,2.00063,2,2.16819,0
6,40,TP53|PIK3CA,262,0.000262,2.41615,41,2.00382,2,1.7877,0
6,40,TP53|PTEN,41,4.1e-05,2.47712,41,2.0,2,1.81471,0
6,41,APC,33,3.3e-05,1.46442,42,1.0,1,1.009,0
6,41,EGFR,260,0.00026,1.52544,42,1.0,1,1.0365,0
6,41,Healthy,5559,0.005559,1.22035,42,0.00125922,0,0.550397,0
6,41,KRAS,1651,0.001651,1.64748,42,1.0,1,1.09169,0
6,41,PIK3CA,4563,0.004563,1.61715,42,1.00263,1,1.07889,0
6,41,PTEN,829,0.000829,1.62295,42,1.0,1,1.08049,0
6,41,TP53,982731,0.982731,1.90857,42,1.00497,1,1.4059,0
6,41,TP53|APC,71,7.1e-05,2.29028,42,2.0,2,1.73064,0
6,41,TP53|BRCA1,22,2.2e-05,2.18823,42,2.0,2,1.68471,0
6,41,TP53|BRCA2,3,3e-06,2.18823,42,2.0,2,1.6847,0
6,41,TP53|EGFR,1144,0.001144,2.38571,42,2.00262,2,1.77406,0
6,41,TP53|KRAS,2712,0.002712,3.26053,42,2.00037,2,2.16782,0
6,41,TP53|PIK3CA,360,0.00036,2.41521,42,2.00833,2,1.78775,0
6,41,TP53|PTEN,62,6.2e-05,2.47619,42,2.0,2,1.8143,0
6,42,APC,15,1.5e-05,1.46221,43,1.0,1,1.008,0
6,42,EGFR,195,0.000195,1.52314,43,1.0,1,1.03545,0
6,42,Healthy,3529,0.003529,1.21851,43,0.000566733,0,0.549092,0
6,42,KRAS,1381,0.001381,1.64499,43,1.00072,1,1.09059,0
6,42,PIK3CA,3850,0.00385,1.61486,43,1.00104,1,1.07756,0
6,42,PTEN,699,0.000699,1.62072,43,1.0,1,1.07946,0
6,42,TP53,983742,0.983742,1.90779,43,1.00521,1,1.40577,0
6,42,TP53|APC,93,9.3e-05,2.28935,43,2.0,2,1.73022,0
6,42,TP53|BRCA1,19,1.9e-05,2.18733,43,2.0,2,1.6843,0
6,42,TP53|BRCA2,3,3e-06,2.18733,43,2.0,2,1.6843,0
6,42,TP53|EGFR,1415,0.001415,2.38474,43,2.00283,2,1.7737,0
6,42,TP53|KRAS,4513,0.004513,3.25925,43,2.00111,2,2.16768,0
6,42,TP53|PIK3CA,473,0.000473,2.41426,43,2.00846,2,1.78736,0
6,42,TP53|PTEN,73,7.3e-05,2.47527,43,2.0,2,1.81388,0
6,43,APC,12,1.2e-05,1.46001,44,1.0,1,1.007,0
6,43,EGFR,168,0.000168,1.52084,44,1.0,1,1.03441,0
6,43,Healthy,2268,0.002268,1.21667,44,0.000440917,0,0.548,0
6,43,KRAS,1172,0.001172,1.64251,44,1.00085,1,1.08945,0
6,43,PIK3CA,3295,0.003295,1.61257,44,1.0003,1,1.07635,0
6,43,PTEN,620,0.00062,1.61849,44,1.0,1,1.07844,0
6,43,TP53,982124,0.982124,1.90701,44,1.0054,1,1.40512,0
6,43,TP53|APC,116,0.000116,2.28841,44,2.0,2,1.72981,0
6,43,TP53|BRCA1,20,2e-05,2.18644,44,2.0,2,1.6839,0
6,43,TP53|BRCA2,4,4e-06,2.18644,44,2.0,2,1.6839,0
6,43,TP53|EGFR,1756,0.001756,2.38376,44,2.00114,2,1.77316,0
6,43,TP53|KRAS,7710,0.00771,3.25797,44,2.00143,2,2.16777,0
6,43,TP53|PIK3CA,630,0.00063,2.41331,44,2.00476,2,1.78659,0
6,43,TP53|PTEN,105,0.000105,2.47434,44,2.0,2,1.81348,0
6,44,APC,10,1e-05,1.4578,45,1.0,1,1.00601,0
6,44,EGFR,148,0.000148,1.51854,45,1.0,1,1.03337,0
6,44,Healthy,1432,0.001432,1.21483,45,0.000698324,0,0.547031,0
6,44,KRAS,996,0.000996,1.64003,45,1.0,1,1.08821,0
6,44,PIK3CA,2664,0.002664,1.61029,45,1.00038,1,1.0752,0
6,44,PTEN,538,0.000538,1.61626,45,1.0,1,1.07743,0
6,44,TP53,977817,0.977817,1.90623,45,1.00553,1,1.40392,0
6,44,TP53|APC,136,0.000136,2.28748,45,2.0,2,1.72939,0
6,44,TP53|BRCA1,25,2.5e-05,2.18555,45,2.0,2,1.6835,0
6,44,TP53|BRCA2,5,5e-06,2.18555,45,2.0,2,1.6835,0
6,44,TP53|EGFR,2154,0.002154,2.38279,45,2.00139,2,1.77283,0
6,44,TP53|KRAS,13122,0.013122,3.25669,45,2.00152,2,2.16829,0
6,44,TP53|PIK3CA,808,0.000808,2.41236,45,2.00371,2,1.7861,0
6,44,TP53|PTEN,145,0.000145,2.47342,45,2.0,2,1.81307,0
6,45,APC,8,8e-06,1.4556,46,1.0,1,1.00502,0
6,45,EGFR,120,0.00012,1.51625,46,1.0,1,1.03234,0
6,45,Healthy,920,0.00092,1.213,46,0.00108696,0,0.546142,0
6,45,KRAS,798,0.000798,1.63755,46,1.0,1,1.08706,0
6,45,PIK3CA,2245,0.002245,1.60801,46,1.00134,1,1.07419,0
6,45,PTEN,469,0.000469,1.61404,46,1.0,1,1.07641,0
6,45,TP53,969203,0.969203,1.90545,46,1.00578,1,1.40187,0
6,45,TP53|APC,192,0.000192,2.28655,46,2.0,2,1.72898,0
6,45,TP53|BRCA1,18,1.8e-05,2.18466,46,2.0,2,1.6831,0
6,45,TP53|BRCA2,6,6e-06,2.18466,46,2.0,2,1.6831,0
6,45,TP53|EGFR,2691,0.002691,2.38182,46,2.00074,2,1.77243,0
6,45,TP53|KRAS,22157,0.022157,3.25541,46,2.00194,2,2.16956,0
6,45,TP53|PIK3CA,983,0.000983,2.41142,46,2.00407,2,1.78574,0
6,45,TP53|PTEN,190,0.00019,2.4725,46,2.0,2,1.81266,0
6,46,APC,3,3e-06,1.4534,47,1.0,1,1.00403,0
6,46,EGFR,91,9.1e-05,1.51396,47,1.0,1,1.0313,0
6,46,Healthy,585,0.000585,1.21117,47,0.0,0,0.545142,0
6,46,KRAS,716,0.000716,1.63507,47,1.0,1,1.08593,0
6,46,PIK3CA,1797,0.001797,1.60573,47,1.00167,1,1.07311,0
6,46,PTEN,364,0.000364,1.61182,47,1.0,1,1.07539,0
6,46,TP53,953866,0.953866,1.90468,47,1.006,1,1.39848,0
6,46,TP53|APC,232,0.000232,2.28561,47,2.0,2,1.72857,0
6,46,TP53|BRCA1,27,2.7e-05,2.18377,47,2.0,2,1.6827,0
6,46,TP53|BRCA2,11,1.1e-05,2.18377,47,2.0,2,1.6827,0
6,46,TP53|EGFR,3411,0.003411,2.38085,47,2.00059,2,1.77212,0
6,46,TP53|KRAS,37399,0.037399,3.25414,47,2.00222,2,2.17206,0
6,46,TP53|PIK3CA,1267,0.001267,2.41047,47,2.00395,2,1.78536,0
6,46,TP53|PTEN,231,0.000231,2.47157,47,2.0,2,1.81225,0
6,47,APC,2,2e-06,1.4512,48,1.0,1,1.00304,0
6,47,EGFR,82,8.2e-05,1.51167,48,1.0,1,1.03027,0
6,47,Healthy,341,0.000341,1.20934,48,0.0,0,0.544269,0
6,47,KRAS,603,0.000603,1.6326,48,1.0,1,1.08479,0
6,47,PIK3CA,1411,0.001411,1.60346,48,1.00142,1,1.07198,0
6,47,PTEN,294,0.000294,1.60961,48,1.0,1,1.07438,0
6,47,TP53,928485,0.928485,1.9039,48,1.00617,1,1.39307,0
6,47,TP53|APC,259,0.000259,2.28468,48,2.00386,2,1.72854,0
6,47,TP53|BRCA1,34,3.4e-05,2.18287,48,2.0,2,1.6823,0
6,47,TP53|BRCA2,15,1.5e-05,2.18287,48,2.0,2,1.6823,0
6,47,TP53|EGFR,4282,0.004282,2.37987,48,2.0,2,1.7718,0
6,47,TP53|KRAS,62313,0.062313,3.25286,48,2.00213,2,2.17646,0
6,47,TP53|PIK3CA,1573,0.001573,2.40953,48,2.00381,2,1.78498,0
6,47,TP53|PTEN,306,0.000306,2.47065,48,2.0,2,1.81185,0
6,48,EGFR,57,5.7e-05,1.50939,49,1.0,1,1.02923,0
6,48,Healthy,224,0.000224,1.20751,49,0.0,0,0.543424,0
6,48,KRAS,454,0.000454,1.63014,49,1.0,1,1.08365,0
6,48,PIK3CA,1126,0.001126,1.60119,49,1.00266,1,1.07103,0
6,48,PTEN,245,0.000245,1.60739,49,1.0,1,1.07338,0
6,48,TP53,888160,0.88816,1.90312,49,1.00632,1,1.38467,0
6,48,TP53|APC,298,0.000298,2.28375,49,2.00336,2,1.72808,0
6,48,TP53|BRCA1,37,3.7e-05,2.18198,49,2.0,2,1.6819,0
6,48,TP53|BRCA2,17,1.7e-05,2.18198,49,2.0,2,1.6819,0
6,48,TP53|EGFR,5035,0.005035,2.3789,49,2.0002,2,1.77153,0
6,48,TP53|KRAS,102074,0.102074,3.25159,49,2.00232,2,2.18386,0
6,48,TP53|KRAS|EGFR,1,1e-06,6.3304,49,3.0,3,3.89868,1
6,48,TP53|PIK3CA,1867,0.001867,2.40858,49,2.00321,2,1.78456,0
6,48,TP53|PTEN,405,0.000405,2.46973,49,2.0,2,1.81146,0
6,49,EGFR,37,3.7e-05,1.5071,50,1.0,1,1.0282,0
6,49,Healthy,133,0.000133,1.20568,50,0.0,0,0.542584,0
6,49,KRAS,337,0.000337,1.62767,50,1.0,1,1.08252,0
6,49,PIK3CA,914,0.000914,1.59892,50,1.00109,1,1.06981,0
6,49,PTEN,198,0.000198,1.60518,50,1.0,1,1.07237,0
6,49,TP53,826670,0.82667,1.90235,50,1.00656,1,1.37205,0
6,49,TP53|APC,348,0.000348,2.28281,50,2.00575,2,1.72791,0
6,49,TP53|APC|PIK3CA,1,1e-06,2.88916,50,3.0,3,2.35012,0
6,49,TP53|BRCA1,58,5.8e-05,2.18109,50,2.0,2,1.6815,0
6,49,TP53|BRCA2,26,2.6e-05,2.18109,50,2.0,2,1.6815,0
6,49,TP53|EGFR,5887,0.005887,2.37793,50,2.00017,2,1.77126,0
6,49,TP53|KRAS,162703,0.162703,3.25031,50,2.00242,2,2.19542,0
6,49,TP53|KRAS|EGFR,8,8e-06,6.32804,50,3.0,3,3.89762,1
6,49,TP53|PIK3CA,2182,0.002182,2.40764,50,2.00321,2,1.78419,0
6,49,TP53|PTEN,498,0.000498,2.46881,50,2.0,2,1.81106,0
6,50,EGFR,30,3e-05,1.50483,51,1.0,1,1.02718,0
6,50,Healthy,76,7.6e-05,1.20386,51,0.0,0,0.541752,0
6,50,KRAS,257,0.000257,1.62521,51,1.0,1,1.0814,0
6,50,PIK3CA,697,0.000697,1.59666,51,1.00143,1,1.06878,0
6,50,PTEN,145,0.000145,1.60297,51,1.0,1,1.07137,0
6,50,TP53,740029,0.740029,1.90157,51,1.00688,1,1.3544,0
6,50,TP53|APC,369,0.000369,2.28188,51,2.00271,2,1.72719,0
6,50,TP53|APC|PIK3CA,2,2e-06,2.88803,51,3.0,3,2.34961,0
6,50,TP53|BRCA1,55,5.5e-05,2.1802,51,2.0,2,1.6811,0
6,50,TP53|BRCA2,27,2.7e-05,2.1802,51,2.0,2,1.6811,0
6,50,TP53|EGFR,6685,0.006685,2.37696,51,2.00015,2,1.77098,0
6,50,TP53|KRAS,248643,0.248643,3.24903,51,2.00258,2,2.21205,0
6,50,TP53|KRAS|APC,2,2e-06,4.28873,51,3.0,3,2.97993,0
6,50,TP53|KRAS|BRCA1,1,1e-06,3.72511,51,3.0,3,2.7263,0
6,50,TP53|KRAS|EGFR,31,3.1e-05,6.32568,51,3.0,3,3.89656,1
6,50,TP53|PIK3CA,2380,0.00238,2.40669,51,2.00294,2,1.78378,0
6,50,TP53|PTEN,571,0.000571,2.46789,51,2.0,2,1.81066,0
6,51,EGFR,25,2.5e-05,1.50255,52,1.0,1,1.02615,0
6,51,Healthy,49,4.9e-05,1.20204,52,0.0,0,0.540928,0
6,51,KRAS,202,0.000202,1.62275,52,1.0,1,1.08028,0
6,51,PIK3CA,505,0.000505,1.59439,52,1.00198,1,1.06778,0
6,51,PTEN,100,0.0001,1.60077,52,1.0,1,1.07037,0
6,51,TP53,628623,0.628623,1.90079,52,1.00698,1,1.33178,0
6,51,TP53|APC,353,0.000353,2.28095,52,2.00283,2,1.72678,0
6,51,TP53|BRCA1,47,4.7e-05,2.17931,52,2.0,2,1.6807,0
6,51,TP53|BRCA2,24,2.4e-05,2.17931,52,2.0,2,1.6807,0
6,51,TP53|EGFR,6993,0.006993,2.37599,52,2.0,2,1.77059,0
6,51,TP53|KRAS,359867,0.359867,3.24776,52,2.00271,2,2.23374,0
6,51,TP53|KRAS|APC,1,1e-06,4.28704,52,3.0,3,2.97917,0
6,51,TP53|KRAS|BRCA1,1,1e-06,3.72365,52,3.0,3,2.72564,0
6,51,TP53|KRAS|BRCA2,1,1e-06,3.72365,52,3.0,3,2.72564,0
6,51,TP53|KRAS|EGFR,85,8.5e-05,6.32332,52,3.0,3,3.89551,1
6,51,TP53|KRAS|PIK3CA,1,1e-06,4.07927,52,3.0,3,2.88567,0
6,51,TP53|KRAS|PTEN,1,1e-06,4.1447,52,3.0,3,2.91511,0
6,51,TP53|PIK3CA,2505,0.002505,2.40575,52,2.0016,2,1.78325,0
6,51,TP53|PTEN,617,0.000617,2.46696,52,2.0,2,1.81026,0
6,52,EGFR,15,1.5e-05,1.50028,53,1.0,1,1.02513,0
6,52,Healthy,27,2.7e-05,1.20022,53,0.0,0,0.540105,0
6,52,KRAS,128,0.000128,1.6203,53,1.0,1,1.07916,0
6,52,PIK3CA,312,0.000312,1.59213,53,1.0,1,1.06652,0
6,52,PTEN,69,6.9e-05,1.59857,53,1.0,1,1.06937,0
6,52,TP53,499464,0.499464,1.90002,53,1.00723,1,1.30562,0
6,52,TP53|APC,344,0.000344,2.28002,53,2.00291,2,1.72637,0
6,52,TP53|BRCA1,28,2.8e-05,2.17842,53,2.0,2,1.6803,0
6,52,TP53|BRCA2,24,2.4e-05,2.17842,53,2.0,2,1.68029,0
6,52,TP53|EGFR,7001,0.007001,2.37502,53,2.00014,2,1.77017,0
6,52,TP53|KRAS,489187,0.489187,3.24649,53,2.00295,2,2.25905,0
6,52,TP53|KRAS|APC,3,3e-06,4.28536,53,3.0,3,2.97841,0
6,52,TP53|KRAS|BRCA1,1,1e-06,3.72219,53,3.0,3,2.72498,0
6,52,TP53|KRAS|BRCA2,1,1e-06,3.72219,53,3.0,3,2.72498,0
6,52,TP53|KRAS|EGFR,238,0.000238,6.32096,53,3.0,3,3.89448,0
6,52,TP53|KRAS|PIK3CA,2,2e-06,4.07772,53,3.0,3,2.88497,0
6,52,TP53|KRAS|PTEN,2,2e-06,4.14319,53,3.0,3,2.91444,0
6,52,TP53|PIK3CA,2515,0.002515,2.4048,53,2.00119,2,1.78278,0
6,52,TP53|PTEN,639,0.000639,2.46604,53,2.0,2,1.80985,0
6,53,EGFR,10,1e-05,1.49801,54,1.0,1,1.02411,0
6,53,Healthy,12,1.2e-05,1.19841,54,0.0,0,0.539285,0
6,53,KRAS,67,6.7e-05,1.61785,54,1.0,1,1.07805,0
6,53,PIK3CA,187,0.000187,1.58988,54,1.0,1,1.06548,0
6,53,PTEN,54,5.4e-05,1.59637,54,1.0,1,1.06838,0
6,53,TP53,369766,0.369766,1.89924,54,1.00737,1,1.27935,0
6,53,TP53|APC,309,0.000309,2.27909,54,2.0,2,1.72565,0
6,53,TP53|BRCA1,17,1.7e-05,2.17753,54,2.05882,2,1.68578,0
6,53,TP53|BRCA2,22,2.2e-05,2.17753,54,2.0,2,1.67989,0
6,53,TP53|EGFR,6562,0.006562,2.37405,54,2.0003,2,1.76967,0
6,53,TP53|KRAS,619435,0.619435,3.24521,54,2.00321,2,2.28455,0
6,53,TP53|KRAS|APC,1,1e-06,4.28368,54,3.0,3,2.97766,0
6,53,TP53|KRAS|BRCA1,3,3e-06,3.72073,54,3.0,3,2.72433,0
6,53,TP53|KRAS|BRCA2,3,3e-06,3.72073,54,3.0,3,2.72433,0
6,53,TP53|KRAS|EGFR,595,0.000595,6.3186,54,3.0,3,3.89349,0
6,53,TP53|KRAS|PIK3CA,3,3e-06,4.07617,54,3.0,3,2.88428,0
6,53,TP53|KRAS|PTEN,4,4e-06,4.14168,54,3.0,3,2.91376,0
6,53,TP53|PIK3CA,2313,0.002313,2.40386,54,2.00216,2,1.78242,0
6,53,TP53|PTEN,637,0.000637,2.46512,54,2.0,2,1.80943,0
6,54,EGFR,8,8e-06,1.49574,55,1.0,1,1.02309,0
6,54,Healthy,5,5e-06,1.19659,55,0.0,0,0.538468,0
6,54,KRAS,45,4.5e-05,1.6154,55,1.0,1,1.07694,0
6,54,PIK3CA,113,0.000113,1.58762,55,1.0,1,1.06445,0
6,54,PTEN,39,3.9e-05,1.59417,55,1.0,1,1.06738,0
6,54,TP53,256213,0.256213,1.89847,55,1.00753,1,1.25631,0
6,54,TP53|APC,260,0.00026,2.27816,55,2.0,2,1.72522,0
6,54,TP53|BRCA1,18,1.8e-05,2.17664,55,2.0,2,1.67949,0
6,54,TP53|BRCA2,19,1.9e-05,2.17664,55,2.0,2,1.67949,0
6,54,TP53|EGFR,5717,0.005717,2.37308,55,2.00035,2,1.76907,0
6,54,TP53|KRAS,733559,0.733559,3.24394,55,2.00328,2,2.30681,0
6,54,TP53|KRAS|APC,3,3e-06,4.282,55,3.0,3,2.9769,0
6,54,TP53|KRAS|BRCA1,3,3e-06,3.71927,55,3.0,3,2.72367,0
6,54,TP53|KRAS|BRCA2,8,8e-06,3.71927,55,3.0,3,2.72367,0
6,54,TP53|KRAS|EGFR,1346,0.001346,6.31624,55,3.00074,3,3.89265,0
6,54,TP53|KRAS|PIK3CA,7,7e-06,4.07462,55,3.0,3,2.88358,0
6,54,TP53|KRAS|PTEN,14,1.4e-05,4.14018,55,3.0,3,2.91308,0
6,54,TP53|PIK3CA,2033,0.002033,2.40292,55,2.00148,2,1.78187,0
6,54,TP53|PTEN,590,0.00059,2.4642,55,2.0,2,1.80901,0
6,55,EGFR,3,3e-06,1.49348,56,1.0,1,1.02207,0
6,55,Healthy,3,3e-06,1.19478,56,0.0,0,0.537653,0
6,55,KRAS,25,2.5e-05,1.61296,56,1.0,1,1.07584,0
6,55,PIK3CA,55,5.5e-05,1.58537,56,1.0,1,1.06343,0
6,55,PTEN,25,2.5e-05,1.59197,56,1.0,1,1.06639,0
6,55,TP53,168222,0.168222,1.89769,56,1.00824,1,1.23843,0
6,55,TP53|APC,205,0.000205,2.27723,56,2.0,2,1.72479,0
6,55,TP53|BRCA1,11,1.1e-05,2.17576,56,2.0,2,1.67909,0
6,55,TP53|BRCA2,15,1.5e-05,2.17576,56,2.0,2,1.67909,0
6,55,TP53|EGFR,4766,0.004766,2.37211,56,2.00168,2,1.76857,0
6,55,TP53|KRAS,821571,0.821571,3.24267,56,2.00353,2,2.32387,0
6,55,TP53|KRAS|APC,4,4e-06,4.28032,56,3.0,3,2.97614,0
6,55,TP53|KRAS|BRCA1,5,5e-06,3.71781,56,3.0,3,2.72301,0
6,55,TP53|KRAS|BRCA2,9,9e-06,3.71781,56,3.0,3,2.72302,0
6,55,TP53|KRAS|EGFR,2917,0.002917,6.31388,56,3.00034,3,3.89186,0
6,55,TP53|KRAS|PIK3CA,11,1.1e-05,4.07308,56,3.0,3,2.88289,0
6,55,TP53|KRAS|PTEN,18,1.8e-05,4.13867,56,3.0,3,2.91241,0
6,55,TP53|PIK3CA,1648,0.001648,2.40197,56,2.0,2,1.78122,0
6,55,TP53|PTEN,487,0.000487,2.46328,56,2.0,2,1.80857,0
6,56,EGFR,1,1e-06,1.49122,57,1.0,1,1.02105,0
6,56,Healthy,1,1e-06,1.19298,57,0.0,0,0.536839,0
6,56,KRAS,13,1.3e-05,1.61052,57,1.0,1,1.07474,0
6,56,PIK3CA,34,3.4e-05,1.58313,57,1.0,1,1.06241,0
6,56,PTEN,14,1.4e-05,1.58978,57,1.0,1,1.06541,0
6,56,TP53,106162,0.106162,1.89692,57,1.00828,1,1.22567,0
6,56,TP53|APC,131,0.000131,2.2763,57,2.0,2,1.72436,0
6,56,TP53|BRCA1,8,8e-06,2.17487,57,2.0,2,1.67869,0
6,56,TP53|BRCA2,14,1.4e-05,2.17487,57,2.0,2,1.67869,0
6,56,TP53|EGFR,3545,0.003545,2.37115,57,2.00226,2,1.76795,0
6,56,TP53|KRAS,882198,0.882198,3.24139,57,2.00379,2,2.33545,0
6,56,TP53|KRAS|APC,9,9e-06,4.27864,57,3.0,3,2.97539,0
6,56,TP53|KRAS|BRCA1,5,5e-06,3.71635,57,3.0,3,2.72236,0
6,56,TP53|KRAS|BRCA2,13,1.3e-05,3.71635,57,3.0,3,2.72236,0
6,56,TP53|KRAS|EGFR,6109,0.006109,6.31152,57,3.00082,3,3.89149,0
6,56,TP53|KRAS|PIK3CA,17,1.7e-05,4.07153,57,3.0,3,2.88219,0
